"","USDA_code","func","plot","year","abund","is_veg","USDA_name","Weber_family","category","orig_cluster","class_3"
"3058","ARSC","Forb","201",2008,7,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3059","ARSC","Forb","52",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3060","ARSC","Forb","31",2011,11,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3061","ARSC","Forb","15",2012,5,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3062","ARSC","Forb","36",2008,16,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3063","ARSC","Forb","37",2013,1,1,"Artemisia scopulorum","Asteraceae","vascular","ST","ST"
"3064","ARSC","Forb","25",2012,5,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3065","ARSC","Forb","10",1995,2,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3066","ARSC","Forb","50",2012,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3067","ARSC","Forb","31",1989,15,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3068","ARSC","Forb","501",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3069","ARSC","Forb","7",1990,16,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3070","ARSC","Forb","46",2012,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3071","ARSC","Forb","16",2012,4,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3072","ARSC","Forb","23",2012,4,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3073","ARSC","Forb","7",2013,19,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3074","ARSC","Forb","33",2010,14,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3075","ARSC","Forb","25",2008,11,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3076","ARSC","Forb","40",2011,1,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3077","ARSC","Forb","24",2011,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3078","ARSC","Forb","78",2008,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3079","ARSC","Forb","34",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3080","ARSC","Forb","32",2013,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3081","ARSC","Forb","52",2006,4,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3082","ARSC","Forb","47",1989,2,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3083","ARSC","Forb","68",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3084","ARSC","Forb","4",2008,6,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3085","ARSC","Forb","64",1995,10,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3086","ARSC","Forb","8",1995,1,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3087","ARSC","Forb","14",2010,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3088","ARSC","Forb","22",2010,15,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3089","ARSC","Forb","30",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3090","ARSC","Forb","57",2010,3,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3091","ARSC","Forb","12",1990,3,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3092","ARSC","Forb","61",1995,9,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3093","ARSC","Forb","61",2012,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3094","ARSC","Forb","26",1997,19,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3095","ARSC","Forb","64",1989,6,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3096","ARSC","Forb","5",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB","SB"
"3097","ARSC","Forb","67",1989,3,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3098","ARSC","Forb","73",2011,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3099","ARSC","Forb","7",2006,9,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3100","ARSC","Forb","2",2013,1,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3101","ARSC","Forb","21",1997,4,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3102","ARSC","Forb","72",1995,10,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3103","ARSC","Forb","70",1997,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3104","ARSC","Forb","68",2010,7,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3105","ARSC","Forb","38",1995,1,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3106","ARSC","Forb","48",2012,2,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3107","ARSC","Forb","11",1995,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3108","ARSC","Forb","601",2010,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3109","ARSC","Forb","49",2008,8,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3110","ARSC","Forb","4",2013,13,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3111","ARSC","Forb","36",1989,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3112","ARSC","Forb","72",2014,18,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3113","ARSC","Forb","61",1990,15,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3114","ARSC","Forb","45",1995,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3115","ARSC","Forb","2",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3116","ARSC","Forb","20",2011,0,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3117","ARSC","Forb","78",2014,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3118","ARSC","Forb","2",2010,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3119","ARSC","Forb","17",1997,13,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3120","ARSC","Forb","47",2013,10,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3121","ARSC","Forb","57",2013,6,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3122","ARSC","Forb","14",2006,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3123","ARSC","Forb","29",1989,6,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3124","ARSC","Forb","34",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3125","ARSC","Forb","73",2006,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3126","ARSC","Forb","16",2006,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3127","ARSC","Forb","53",2010,4,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3128","ARSC","Forb","36",2012,15,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3129","ARSC","Forb","14",2011,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3130","ARSC","Forb","25",1990,7,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3131","ARSC","Forb","28",2011,14,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3132","ARSC","Forb","35",2012,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3133","ARSC","Forb","20",1995,2,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3134","ARSC","Forb","80",1995,4,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3135","ARSC","Forb","26",2011,13,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3136","ARSC","Forb","7",1995,10,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3137","ARSC","Forb","8",1989,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3138","ARSC","Forb","30",2013,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3139","ARSC","Forb","5",1989,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB","SB"
"3140","ARSC","Forb","73",2010,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3141","ARSC","Forb","62",1989,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3142","ARSC","Forb","6",2010,7,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3143","ARSC","Forb","20",2012,3,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3144","ARSC","Forb","21",2013,9,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3145","ARSC","Forb","59",2010,5,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3146","ARSC","Forb","501",1997,3,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3147","ARSC","Forb","79",2006,10,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3148","ARSC","Forb","68",2013,7,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3149","ARSC","Forb","20",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3150","ARSC","Forb","60",1995,6,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3151","ARSC","Forb","80",1997,3,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3152","ARSC","Forb","49",2011,7,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3153","ARSC","Forb","7",1997,4,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3154","ARSC","Forb","49",2013,15,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3155","ARSC","Forb","4",2010,19,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3156","ARSC","Forb","67",1995,5,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3157","ARSC","Forb","62",2013,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3158","ARSC","Forb","54",2014,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3159","ARSC","Forb","38",1989,5,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3160","ARSC","Forb","15",2014,9,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3161","ARSC","Forb","22",1997,8,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3162","ARSC","Forb","36",1997,15,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3163","ARSC","Forb","65",1997,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-CAPY3","SB"
"3164","ARSC","Forb","501",2013,5,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3165","ARSC","Forb","6",1997,7,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3166","ARSC","Forb","72",2008,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3167","ARSC","Forb","11",2012,5,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3168","ARSC","Forb","2",2014,1,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3169","ARSC","Forb","53",2006,6,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3170","ARSC","Forb","65",1990,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-CAPY3","SB"
"3171","ARSC","Forb","65",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-CAPY3","SB"
"3172","ARSC","Forb","74",2008,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3173","ARSC","Forb","401",2013,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3174","ARSC","Forb","60",2008,5,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3175","ARSC","Forb","501",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3176","ARSC","Forb","27",1995,3,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3177","ARSC","Forb","21",1989,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3178","ARSC","Forb","52",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3179","ARSC","Forb","401",2014,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3180","ARSC","Forb","201",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3181","ARSC","Forb","24",2013,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3182","ARSC","Forb","57",2011,4,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3183","ARSC","Forb","62",1995,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3184","ARSC","Forb","46",2006,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3185","ARSC","Forb","48",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3186","ARSC","Forb","33",2006,12,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3187","ARSC","Forb","401",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3188","ARSC","Forb","501",2008,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3189","ARSC","Forb","16",1989,3,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3190","ARSC","Forb","29",1995,9,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3191","ARSC","Forb","4",2014,20,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3192","ARSC","Forb","62",1997,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3193","ARSC","Forb","58",1997,4,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3194","ARSC","Forb","28",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3195","ARSC","Forb","67",2010,4,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3196","ARSC","Forb","14",2008,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3197","ARSC","Forb","25",2011,8,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3198","ARSC","Forb","22",1989,5,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3199","ARSC","Forb","25",1989,4,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3200","ARSC","Forb","58",2008,8,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3201","ARSC","Forb","72",1990,8,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3202","ARSC","Forb","23",2011,3,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3203","ARSC","Forb","34",2010,2,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3204","ARSC","Forb","28",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3205","ARSC","Forb","5",2014,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB","SB"
"3206","ARSC","Forb","601",2006,1,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3207","ARSC","Forb","47",2012,9,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3208","ARSC","Forb","6",1995,6,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3209","ARSC","Forb","28",2010,11,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3210","ARSC","Forb","23",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3211","ARSC","Forb","20",1990,1,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3212","ARSC","Forb","70",2006,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3213","ARSC","Forb","72",2013,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3214","ARSC","Forb","47",1990,7,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3215","ARSC","Forb","14",2012,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3216","ARSC","Forb","23",1989,7,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3217","ARSC","Forb","24",1997,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3218","ARSC","Forb","68",2006,6,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3219","ARSC","Forb","8",1990,10,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3220","ARSC","Forb","50",2013,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3221","ARSC","Forb","35",2014,5,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3222","ARSC","Forb","23",1995,4,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3223","ARSC","Forb","10",1990,1,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3224","ARSC","Forb","67",2013,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3225","ARSC","Forb","80",2010,3,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3226","ARSC","Forb","401",2012,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3227","ARSC","Forb","14",1997,4,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3228","ARSC","Forb","26",2013,26,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3229","ARSC","Forb","101",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3230","ARSC","Forb","16",2014,6,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3231","ARSC","Forb","33",2008,14,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3232","ARSC","Forb","51",2012,1,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3233","ARSC","Forb","22",2013,26,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3234","ARSC","Forb","31",1997,15,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3235","ARSC","Forb","75",2011,1,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3236","ARSC","Forb","59",2013,1,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3237","ARSC","Forb","101",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3238","ARSC","Forb","32",2008,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3239","ARSC","Forb","8",2010,6,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3240","ARSC","Forb","19",1995,3,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3241","ARSC","Forb","57",2008,4,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3242","ARSC","Forb","40",1990,2,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3243","ARSC","Forb","15",2010,7,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3244","ARSC","Forb","10",1997,2,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3245","ARSC","Forb","69",2012,5,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3246","ARSC","Forb","16",2013,1,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3247","ARSC","Forb","50",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3248","ARSC","Forb","73",2012,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3249","ARSC","Forb","64",2014,11,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3250","ARSC","Forb","58",2014,7,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3251","ARSC","Forb","67",2006,8,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3252","ARSC","Forb","601",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3253","ARSC","Forb","16",2008,3,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3254","ARSC","Forb","29",2008,6,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3255","ARSC","Forb","201",2006,2,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3256","ARSC","Forb","74",2011,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3257","ARSC","Forb","50",2011,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3258","ARSC","Forb","19",2012,9,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3259","ARSC","Forb","54",1990,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3260","ARSC","Forb","48",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3261","ARSC","Forb","23",2014,5,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3262","ARSC","Forb","4",1997,9,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3263","ARSC","Forb","101",1997,2,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3264","ARSC","Forb","31",2012,14,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3265","ARSC","Forb","64",2011,12,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3266","ARSC","Forb","26",2012,16,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3267","ARSC","Forb","34",2012,3,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3268","ARSC","Forb","15",2013,6,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3269","ARSC","Forb","801",2012,1,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3270","ARSC","Forb","801",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3271","ARSC","Forb","48",1997,1,1,"Artemisia scopulorum","Asteraceae","vascular","DM","DM"
"3272","ARSC","Forb","10",2011,5,1,"Artemisia scopulorum","Asteraceae","vascular","FF","FF"
"3273","ARSC","Forb","7",2010,15,1,"Artemisia scopulorum","Asteraceae","vascular","WM","WM"
"3274","ARSC","Forb","28",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","SF","SF"
"3275","ARSC","Forb","24",2008,0,1,"Artemisia scopulorum","Asteraceae","vascular","SB-SIPR","SB"
"3276","ARSC","Forb","46",1989,0,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
"3277","ARSC","Forb","37",1995,0,1,"Artemisia scopulorum","Asteraceae","vascular","ST","ST"
"3278","ARSC","Forb","80",2011,5,1,"Artemisia scopulorum","Asteraceae","vascular","MM","MM"
